Reference,Kikuyu,English
Exodus 25:23,"“Thondeka metha na mbaũ cia mũgaa, ũraihu wayo ũkorwo ũrĩ wa mĩkono ĩĩrĩ,† na wariĩ wayo ũkorwo ũrĩ wa mũkono ũmwe,‡ na kũraiha na igũrũ ĩkorwo ĩrĩ na mũkono ũmwe na nuthu.§","“You shall make a table of acacia wood. Its length shall be two cubits, and its width a cubit, and its height one and a half cubits."
Exodus 25:24,"Ũmĩgemie na thahabu therie, na ũmĩtirihe na mũcibi wa thahabu.","You shall overlay it with pure gold, and make a gold molding around it."
Exodus 25:25,"Mĩthondekere karũbaũ gaceke ka wariĩ wa rũhĩ* gathiũrũrũkĩrie metha ĩyo, na ũgatirihe na mũcibi wa thahabu.",You shall make a rim of a hand width around it. You shall make a golden molding on its rim around it.
Exodus 25:26,"Thondekera metha ĩyo icũhĩ inya cia thahabu, ũcioherere koona-inĩ iria inya o harĩa magũrũ macio mana marĩ.","You shall make four rings of gold for it, and put the rings in the four corners that are on its four feet."
Exodus 25:27,"Icũhĩ icio ikorwo irĩ hakuhĩ na mũcibi wa karũbaũ karĩa gaceke, nĩgeetha inyiitagĩrĩre mĩtĩ ĩrĩa ya gũkuuaga metha ĩyo.","The rings shall be close to the rim, for places for the poles to carry the table."
Exodus 25:28,"Thondeka mĩtĩ mĩraaya ya mbaũ cia mũgaa, ũmĩgemie na thahabu na ũkuuage metha nayo.","You shall make the poles of acacia wood, and overlay them with gold, that the table may be carried with them."
Exodus 25:29,"Na ũthondeke thaani ciayo, na thaani nene cia thahabu therie na ndigithũ, na mbakũri cia gũitaga maruta.","You shall make its dishes, its spoons, its ladles, and its bowls with which to pour out offerings. You shall make them of pure gold."
Exodus 25:30,"Iga mĩgate ĩrĩa ĩigagwo mbere yakwa igũrũ rĩa metha ĩyo, nayo ĩikarage hau mbere yakwa mahinda mothe.",You shall set bread of the presence on the table before me always.
Exodus 25:31,"“Thondeka mũtĩ wa kũigĩrĩrwo matawa ma thahabu therie, kĩrũgamo o na gĩtina kĩaguo iturwo inyiitanĩte; ikombe ciaguo ihaana ta mahũa, na tũkonyo twaguo o na mahũa ikorwo irĩ kĩndũ kĩmwe inyiitanĩte naguo.","“You shall make a lamp stand of pure gold. The lamp stand shall be made of hammered work. Its base, its shaft, its cups, its buds, and its flowers shall be of one piece with it."
Exodus 25:32,"Honge ithathatũ ciumĩre mĩena-inĩ ya mũrũgamo wa mũtĩ ũcio wa kũigĩrĩrwo matawa, ithatũ mwena ũmwe na ithatũ mwena ũrĩa ũngĩ.","There shall be six branches going out of its sides: three branches of the lamp stand out of its one side, and three branches of the lamp stand out of its other side;"
Exodus 25:33,"Ikombe ithatũ iturĩtwo na mũhiano wa mahũa ma mũrothi irĩ na tũkonyo na mahũa ikorwo irĩ rũhonge-inĩ rũmwe, nacio ithatũ ikorwo rũu rũngĩ; honge icio ciothe ithathatũ ikorwo ihaana o ũguo, ciumĩte mũtĩ-inĩ ũcio wa kũigĩrĩrwo matawa.","three cups made like almond blossoms in one branch, a bud and a flower; and three cups made like almond blossoms in the other branch, a bud and a flower, so for the six branches going out of the lamp stand;"
Exodus 25:34,Na mũtĩ-inĩ ũcio wa kũigĩrĩra matawa hagĩe ikombe inya cia mũhiano wa mahũa ma mũrothi irĩ na tũkonyo na mahũa.,"and in the lamp stand four cups made like almond blossoms, its buds and its flowers;"
Exodus 25:35,"Gakonyo kamwe gakorwo karĩ rungu rwa honge cia mbere igĩrĩ ciumĩte mũrũgamo-inĩ wa mũtĩ ũcio wa kũigĩrĩrwo matawa, nako gakonyo ga keerĩ kagĩe rungu rwa honge cia keerĩ igĩrĩ, nako gakonyo ga gatatũ kagĩe thĩ wa honge cia gatatũ igĩrĩ, ciothe nĩ honge ithathatũ.","and a bud under two branches of one piece with it, and a bud under two branches of one piece with it, and a bud under two branches of one piece with it, for the six branches going out of the lamp stand."
Exodus 25:36,"Tũkonyo tũu na honge icio ikorwo irĩ kĩndũ kĩmwe na mũtĩ ũcio wa kũigĩrĩrwo matawa, iturĩtwo na thahabu therie.","Their buds and their branches shall be of one piece with it, all of it one beaten work of pure gold."
Exodus 25:37,“Ningĩ ũthondeke matawa mũgwanja maguo na ũmaigĩrĩre igũrũ rĩaguo nĩgeetha mamũrĩke hau mbere ya guo.,"You shall make its lamps seven, and they shall light its lamps to give light to the space in front of it."
Exodus 25:38,Magathĩ ma gũtinia ndaambĩ na thaani cia mũrarĩ wa ndaambĩ ikorwo irĩ cia thahabu therie.,Its snuffers and its snuff dishes shall be of pure gold.
Exodus 25:39,Taranda† ya thahabu therie ĩhũthĩrwo gũthondeka mũtĩ wa kũigĩrĩrwo matawa o na indo icio ciothe.,"It shall be made of a talent§ of pure gold, with all these accessories."
Exodus 25:40,Ũtigĩrĩre atĩ nĩwacithondeka kũringana na mũhianĩre ũrĩa wonirio ũrĩ kĩrĩma-inĩ.,"See that you make them after their pattern, which has been shown to you on the mountain."
Exodus 26:1,"“Thondeka hema nyamũre ĩrĩ na itambaya ikũmi cia gũcuurio itumĩtwo na gatani yogothetwo wega ya ndigi cia rangi wa bururu, na cia rangi wa ndathi, na cia rangi mũtune ta gakarakũ, na igemio na makerubi nĩ mũtumi mũũgĩ na wĩra ũcio.","“Moreover you shall make the tabernacle with ten curtains of fine twined linen, and blue, and purple, and scarlet, with cherubim. You shall make them with the work of a skillful workman."
Exodus 26:2,"Itambaya icio cia gũcuurio ciothe ikorwo ciiganaine, mĩkono mĩrongo ĩĩrĩ na ĩnana* kũraiha na mĩkono ĩna† kwarama.","The length of each curtain shall be twenty-eight cubits,† and the width of each curtain four cubits: all the curtains shall have one measure."
Exodus 26:3,"Itambaya ithano-rĩ, itumanio hamwe, na icio ingĩ ithano itumanio hamwe.","Five curtains shall be coupled together to one another, and the other five curtains shall be coupled to one another."
Exodus 26:4,"Kundĩka ciana cia gĩtambaya kĩa rangi wa bururu mũthia-inĩ wa gĩtambaya gĩa gũcuurio kĩrĩa kĩrĩ mũico wa mwena ũmwe, na wĩke o ro ũguo harĩ gĩtambaya kĩa mũico kĩa mwena ũcio ũngĩ.","You shall make loops of blue on the edge of the one curtain from the edge in the coupling, and you shall do likewise on the edge of the curtain that is outermost in the second coupling."
Exodus 26:5,"Kundĩka ciana mĩrongo ĩtano gĩtambaya-inĩ kĩmwe gĩa gũcuurio, na ingĩ mĩrongo ĩtano gĩtambaya-inĩ kĩa mũico kĩa mwena ũcio ũngĩ, na ũringithanie o kĩana na kĩrĩa kĩngĩ.","You shall make fifty loops in the one curtain, and you shall make fifty loops in the edge of the curtain that is in the second coupling. The loops shall be opposite one another."
Exodus 26:6,"Ningĩ ũthondeke ngathĩka mĩrongo ĩtano cia thahabu, na ũcihũthĩre na kuohithania itambaya icio cia gũcuurio nĩguo hema ĩyo nyamũre ĩtuĩke kĩndũ kĩmwe.","You shall make fifty clasps of gold, and couple the curtains to one another with the clasps. The tabernacle shall be a unit."
Exodus 26:7,“Tuma itambaya ikũmi na kĩmwe cia guoya wa mbũri ituĩke hema ya kũhumbĩra hema ĩrĩa nyamũre.,“You shall make curtains of goats’ hair for a covering over the tabernacle. You shall make eleven curtains.
Exodus 26:8,"Itambaya icio ciothe ikũmi na kĩmwe ikorwo ciiganaine, ikorwo irĩ mĩkono mĩrongo ĩtatũ‡ kũraiha na mĩkono ĩna§ kwarama.","The length of each curtain shall be thirty cubits, and the width of each curtain four cubits: the eleven curtains shall have one measure."
Exodus 26:9,"Tumania itambaya ithano cia icio cia gũcuurio ituĩke kĩndũ kĩmwe, nacio icio ingĩ ithathatũ itumanio hamwe. Kũnja gĩtambaya gĩa gatandatũ maita meerĩ mwena wa mbere wa hema.","You shall couple five curtains by themselves, and six curtains by themselves, and shall double over the sixth curtain in the forefront of the tent."
Exodus 26:10,"Kundĩka ciana mĩrongo ĩtano mũthia-inĩ wa itambaya cia gũcuurio cia mwena ũmwe, ningĩ wĩke o ũguo mũthia-inĩ wa itambaya icio cia mwena ũrĩa ũngĩ.","You shall make fifty loops on the edge of the one curtain that is outermost in the coupling, and fifty loops on the edge of the curtain which is outermost in the second coupling."
Exodus 26:11,"Ningĩ ũthondeke ngathĩka mĩrongo ĩtano cia gĩcango, na ũcitoonyie ciana-inĩ nĩgeetha hema ĩyo ĩtuĩke kĩndũ kĩmwe.","You shall make fifty clasps of bronze, and put the clasps into the loops, and couple the tent together, that it may be one."
Exodus 26:12,"Harĩ ũraihu wa gĩtambaya gĩa gũcuurio ũrĩa ũngĩtigara, nuthu ya gĩtambaya kĩrĩa gĩtigaire nĩ gĩcunjuure mwena wa thuutha wa hema ĩyo nyamũre.",The overhanging part that remains of the curtains of the tent—the half curtain that remains—shall hang over the back of the tabernacle.
Exodus 26:13,Itambaya cia gũcuurio cia hema ikorwo iraihĩte kũrĩ icio ingĩ na mũkono ũmwe* mĩena yeerĩ; kĩrĩa gĩgũtigara gĩcunjuure kĩhumbĩre mĩena ya hema ĩyo nyamũre.,"The cubit on the one side and the cubit on the other side, of that which remains in the length of the curtains of the tent, shall hang over the sides of the tabernacle on this side and on that side, to cover it."
Exodus 26:14,"Thondekera hema ĩyo kĩandarũa kĩa njũa cia ndũrũme itoboketio rangi-inĩ mũtune igatunĩha, na igũrũ wakĩo ũkĩhumbĩre na njũa cia pomboo.","You shall make a covering for the tent of rams’ skins dyed red, and a covering of sea cow hides above."
Exodus 26:15,“Thondeka mbaũ cia kũrũgama cia mũtĩ wa mũgaa cia gwaka hema ĩyo nyamũre.,"“You shall make the boards for the tabernacle of acacia wood, standing upright."
Exodus 26:16,"O rũbaũ-inĩ rũkorwo rũrĩ rwa mĩkono ikũmi† kũraiha na mũkono ũmwe na nuthu‡ kwarama,","Ten cubits shall be the length of a board, and one and a half cubits the width of each board."
Exodus 26:17,mbaũ icio igĩe na tũhocio tũcomokete tũigananĩirie. Thondeka mbaũ icio ciothe cia Hema-ĩrĩa-Nyamũre na njĩra ĩyo.,"There shall be two tenons in each board, joined to one another: thus you shall make for all the boards of the tabernacle."
Exodus 26:18,"Thondeka mbaũ mĩrongo ĩĩrĩ cia mwena wa gũthini wa hema ĩyo nyamũre,","You shall make twenty boards for the tabernacle, for the south side southward."
Exodus 26:19,"na ũthondeke itina cia betha mĩrongo ĩna cia gũikarĩrwo nĩ mbaũ icio mĩrongo ĩĩrĩ, o rũbaũ rũmwe rũgaikarĩra itina igĩrĩ, o rũmwe rũkorwo rũrĩ rungu rwa kahocio.","You shall make forty sockets of silver under the twenty boards; two sockets under one board for its two tenons, and two sockets under another board for its two tenons."
Exodus 26:20,"Ningĩ mwena ũcio ũngĩ, mwena wa gathigathini wa hema ĩyo nyamũre, thondeka mbaũ mĩrongo ĩĩrĩ","For the second side of the tabernacle, on the north side, twenty boards,"
Exodus 26:21,na itina mĩrongo ĩna cia betha o igĩrĩ igaikarĩrwo nĩ rũbaũ rũmwe.,"and their forty sockets of silver; two sockets under one board, and two sockets under another board."
Exodus 26:22,"Thondeka mbaũ ithathatũ cia mwena wa na thuutha, nĩguo mwena wa mũthia wa ithũĩro wa hema ĩyo nyamũre,",For the far side of the tabernacle westward you shall make six boards.
Exodus 26:23,na ũthondeke mbaũ igĩrĩ cia koine cia mwena wa na thuutha.,You shall make two boards for the corners of the tabernacle in the far side.
Exodus 26:24,"Koine-inĩ icio cierĩ no nginya ikorwo irĩ mbaũ igĩrĩ igĩrĩ kuuma thĩ nginya igũrũ, na ciohanio na mũrĩnga ũmwe; koine cierĩ igakorwo itariĩ ũguo.","They shall be double beneath, and in the same way they shall be whole to its top to one ring: thus shall it be for them both; they shall be for the two corners."
Exodus 26:25,"Nĩ ũndũ ũcio hegũkorwo na mbaũ inyanya, na itina ikũmi na ithathatũ cia betha, o igĩrĩ igaikarĩrwo nĩ rũbaũ rũmwe.","There shall be eight boards, and their sockets of silver, sixteen sockets; two sockets under one board, and two sockets under another board."
Exodus 26:26,"“Ningĩ ũthondeke mĩgamba ya mbaũ cia mũgaa: ĩtano yayo nĩ ũndũ wa mbaũ cia mwena ũmwe wa hema ĩyo nyamũre,","“You shall make bars of acacia wood: five for the boards of the one side of the tabernacle,"
Exodus 26:27,"na ĩtano nĩ ũndũ wa mbaũ cia mwena ũcio ũngĩ, na ĩtano nĩ ũndũ wa mbaũ cia mwena wa ithũĩro mũthia-inĩ ũrĩa wa na thuutha wa hema ĩyo nyamũre.","and five bars for the boards of the other side of the tabernacle, and five bars for the boards of the side of the tabernacle, for the far side westward."
Exodus 26:28,"Mũgamba wa gatagatĩ uume mũthia ũmwe nginya ũrĩa ũngĩ, ũgereire gatagatĩ ka mbaũ icio.",The middle bar in the middle of the boards shall pass through from end to end.
Exodus 26:29,"Gemia mbaũ icio na thahabu, na ũthondeke mĩrĩnga ya thahabu ya kũnyiitĩrĩra mĩgamba ĩyo. O nayo mĩgamba ĩyo nĩĩgemio na thahabu.","You shall overlay the boards with gold, and make their rings of gold for places for the bars. You shall overlay the bars with gold."
Exodus 26:30,“Aka hema ĩyo nyamũre kũringana na mũhianĩre ũrĩa wonirio rĩrĩa warĩ kĩrĩma-inĩ.,You shall set up the tabernacle according to the way that it was shown to you on the mountain.
Exodus 26:31,"“Tuma gĩtambaya gĩa gũcuurio kĩa ndigi cia rangi wa bururu, na cia rangi wa ndathi na cia rangi mũtune ta gakarakũ, na cia gatani ĩrĩa yogothetwo wega na ĩkagemio na makerubi nĩ mũbundi mũũgĩ.","“You shall make a veil of blue, and purple, and scarlet, and fine twined linen, with cherubim. It shall be the work of a skillful workman."
Exodus 26:32,"Cuuria gĩtambaya kĩu na tũcuurio twa thahabu ikĩngĩ-inĩ inya cia mũgaa iria igemetio na thahabu, na ikarũgama igũrũ rĩa njikarĩro inya cia betha.","You shall hang it on four pillars of acacia overlaid with gold; their hooks shall be of gold, on four sockets of silver."
Exodus 26:33,"Cuuria gĩtambaya kĩu gĩa gũcuurio na ngathĩka, na ũcooke ũige ithandũkũ rĩa Ũira thuutha wa gĩtambaya kĩu gĩa gũcuurio. Gĩtambaya kĩu gĩa gũcuurio kĩhakanie Handũ-harĩa-Hatheru na Handũ-harĩa-Hatheru-Mũno.§","You shall hang up the veil under the clasps, and shall bring the ark of the covenant in there within the veil. The veil shall separate the holy place from the most holy for you."
Exodus 26:34,Igĩrĩra gĩtĩ gĩa tha igũrũ rĩa ithandũkũ rĩa Ũira thĩinĩ wa Handũ-harĩa-Hatheru-Mũno.,You shall put the mercy seat on the ark of the covenant in the most holy place.
Exodus 26:35,"Iga metha nja ya gĩtambaya kĩu gĩa gũcuurio mwena wa gathigathini wa hema ĩyo nyamũre, naguo mũtĩ wa kũigĩrĩra matawa ũũige mwena wa gũthini ũngʼethanĩre na metha ĩyo.","You shall set the table outside the veil, and the lamp stand opposite the table on the side of the tabernacle toward the south. You shall put the table on the north side."
Exodus 26:36,"“Itoonyero-inĩ rĩa hema, thondeka gĩtambaya gĩa gũcuurio kĩa rangi wa bururu, na rangi wa ndathi, na rangi mũtune ta gakarakũ, na gatani ĩrĩa yogothetwo wega, kĩgemetio nĩ mũgemia mũũgĩ.","“You shall make a screen for the door of the Tent, of blue, and purple, and scarlet, and fine twined linen, the work of the embroiderer."
Exodus 26:37,Thondekera gĩtambaya kĩu gĩa gũcuurio tũcuurio twa thahabu na itugĩ ithano cia mũgaa igemetio na thahabu. Na ũcitwekerie itina ithano cia gĩcango.,"You shall make for the screen five pillars of acacia, and overlay them with gold. Their hooks shall be of gold. You shall cast five sockets of bronze for them."
Exodus 27:1,"“Aka kĩgongona na mbaũ cia mũgaa, kĩa mĩkono ĩtatũ* kũraiha na igũrũ; gĩkorwo kĩiganaine mĩena yothe, mĩkono ĩtano† kũraiha na mĩkono ĩtano kwarama.","“You shall make the altar of acacia wood, five cubits† long, and five cubits wide. The altar shall be square. Its height shall be three cubits.‡"
Exodus 27:2,"Thondeka hĩa inya, o rũmwe koine- inĩ ĩmwe ya kĩgongona, nĩgeetha hĩa icio na kĩgongona ikorwo irĩ kĩndũ kĩmwe, nakĩo kĩgongona kĩu ũkĩgemie na gĩcango.",You shall make its horns on its four corners. Its horns shall be of one piece with it. You shall overlay it with bronze.
Exodus 27:3,"Thondeka indo ciothe cia kĩgongona irĩ cia gĩcango, ũgĩthondekere nyũngũ cia kũrutaga mũhu, na icakũri na mbakũri cia gwĩkĩrwo thakame ya kũminjaminja, na njibe cia kũnyiita nyama, na ngĩo cia mwaki.","You shall make its pots to take away its ashes; and its shovels, its basins, its meat hooks, and its fire pans. You shall make all its vessels of bronze."
Exodus 27:4,"Thondekera kĩgongona kĩu gĩtara, na ningĩ ũthondeke mũkwa wa gĩcango, na ũthondeke mĩrĩnga ya gĩcango, o ũmwe wĩkĩrwo koine-inĩ iria inya cia mũkwa ũcio.",You shall make a grating for it of network of bronze. On the net you shall make four bronze rings in its four corners.
Exodus 27:5,Ũige gĩtara kĩu rungu wa muoho wa kĩgongona nĩgeetha rũkinye nuthu ya ũraihu wa kĩgongona.,"You shall put it under the ledge around the altar beneath, that the net may reach halfway up the altar."
Exodus 27:6,Thondeka itugĩ cia mũgaa nĩ ũndũ wa kĩgongona na ũcigemie na gĩcango.,"You shall make poles for the altar, poles of acacia wood, and overlay them with bronze."
Exodus 27:7,Itugĩ icio itoonyio mĩrĩnga-inĩ ĩyo nĩgeetha ĩgakoragwo ĩikarĩire mĩena-inĩ yeerĩ ya kĩgongona hĩndĩ ya gũgĩkuua.,"Its poles shall be put into the rings, and the poles shall be on the two sides of the altar when carrying it."
Exodus 27:8,Thondeka kĩgongona kĩu na mbaũ nĩguo kĩgĩe na irima gatagatĩ. Ũgĩthondeke o ta ũrĩa wonirio rĩrĩa warĩ kĩrĩma-inĩ.,You shall make it hollow with planks. They shall make it as it has been shown you on the mountain.
Exodus 27:9,"“Thondeka nja ya hema ĩrĩa nyamũre; mwena wa gũthini ũkorwo ũrĩ wa mĩkono igana‡ kũraiha na ũgĩe na itambaya cia gũcuurio cia gatani ũrĩa mwogothe wega,",“You shall make the court of the tabernacle: for the south side southward there shall be hangings for the court of fine twined linen one hundred cubits long for one side.
