Reference,Kikuyu,English
Luke 15:26,"Nĩ ũndũ ũcio mũriũ ũcio agĩĩta ndungata ĩmwe ya mũciĩ, akĩmĩũria gĩtũmi kĩa maũndũ macio.",He called one of the servants to him and asked what was going on.
Luke 15:27,"Nayo ndungata ĩyo ĩkĩmwĩra atĩrĩ, ‘Mũrũ wa maitũguo nĩokĩte, nake thoguo nĩamũthĩnjĩire njaũ ya gĩcegũ ĩrĩa noru, tondũ nĩamũcookereire arĩ mwega na arĩ mũgima.’","He said to him, ‘Your brother has come, and your father has killed the fattened calf, because he has received him back safe and healthy.’"
Luke 15:28,"“Mũrũ wa nyina ũcio mũkũrũ akĩrakara na akĩrega gũtoonya nyũmba. Nĩ ũndũ ũcio ithe akiuma nja, akĩmũthaitha atoonye thĩinĩ.",But he was angry and would not go in. Therefore his father came out and begged him.
Luke 15:29,"No akĩĩra ithe atĩrĩ, ‘Ta thikĩrĩria! Ndũire ngũrutagĩra wĩra mĩaka ĩyo yothe, na ndirĩ ndarega gũgwathĩkĩra. No rĩrĩ, ndũrĩ waahe o na koori nĩguo tũkũngũĩre na arata akwa.","But he answered his father, ‘Behold, these many years I have served you, and I never disobeyed a commandment of yours, but you never gave me a goat, that I might celebrate with my friends."
Luke 15:30,"No rĩrĩa mũrũguo ũyũ ũitangĩte indo ciaku na maraya ainũka, ũkamũthĩnjĩra njaũ ya gĩcegũ ĩrĩa noru!’","But when this your son came, who has devoured your living with prostitutes, you killed the fattened calf for him.’"
Luke 15:31,"“Ithe akĩmwĩra atĩrĩ, ‘Mũrũ wakwa, wee tũtũũraga nawe hĩndĩ ciothe, na indo ciothe iria ndĩ nacio nĩ ciaku.","“He said to him, ‘Son, you are always with me, and all that is mine is yours."
Luke 15:32,"No nĩtwagĩrĩirwo gũkũngũĩra na gũcanjamũka, tondũ mũrũ wa maitũguo ũyũ ararĩ mũkuũ na rĩu nĩariũkĩte; nĩarorĩte na rĩu nĩonekete.’ ”","But it was appropriate to celebrate and be glad, for this, your brother, was dead, and is alive again. He was lost, and is found.’ ”"
Luke 16:1,"Nake Jesũ akĩĩra arutwo ake atĩrĩ: “Nĩ kwarĩ na mũndũ ũmwe warĩ gĩtonga, nake nĩ aarĩ na mũrori wa indo ciake mũrori ũcio nĩathitangirwo kũrĩ gĩtonga kĩu atĩ nĩaitangaga indo ciake.","He also said to his disciples, “There was a certain rich man who had a manager. An accusation was made to him that this man was wasting his possessions."
Luke 16:2,"Nĩ ũndũ ũcio agĩĩta mũrori ũcio wa indo, akĩmwĩra atĩrĩ, ‘Ũhoro ũcio ndĩraigua ũgũkoniĩ nĩ ũrĩkũ? Heana ũhoro wa ithabu rĩa ũrũgamĩrĩri waku, tondũ ndũgũcooka kũndorera indo ciakwa rĩngĩ.’","He called him, and said to him, ‘What is this that I hear about you? Give an accounting of your management, for you can no longer be manager.’"
Luke 16:3,"“Nake mũrori wa indo icio akĩĩyũria na ngoro atĩrĩ, ‘Ngwĩka atĩa rĩu? Mwathi wakwa nĩekũndig- ithia wĩra. Ndirĩ na hinya mũiganu wa kũrĩma, na nĩngũconoka kũhooya.","“The manager said within himself, ‘What will I do, seeing that my lord is taking away the management position from me? I don’t have strength to dig. I am ashamed to beg."
Luke 16:4,"Rĩu nĩndamenya ũrĩa ngwĩka nĩgeetha rĩrĩa ngaatigithio wĩra gũkũ, andũ makaanyamũkagĩra kwao mĩciĩ.’","I know what I will do, so that when I am removed from management, they may receive me into their houses.’"
Luke 16:5,"“Nĩ ũndũ ũcio agĩĩta mũndũ o wothe warĩ na thiirĩ wa mwathi wake. Akĩũria mũndũ wa mbere atĩrĩ, ‘Wee ũrĩ na thiirĩ ũigana atĩa wa mwathi wakwa?’","Calling each one of his lord’s debtors to him, he said to the first, ‘How much do you owe to my lord?’"
Luke 16:6,"“Nake akĩmũcookeria atĩrĩ, ‘Ndĩ na thiirĩ wa marebe magana meerĩ ma maguta ma mĩtamaiyũ.’ “Mũrori ũcio akĩmwĩra atĩrĩ, ‘Oya marũa maku ma thiirĩ ũikare thĩ narua wandĩke atĩ ũrĩ na thiirĩ wa marebe igana rĩmwe.’","He said, ‘A hundred batos† of oil.’ He said to him, ‘Take your bill, and sit down quickly and write fifty.’"
Luke 16:7,"“Agĩcooka akĩũria mũndũ wa keerĩ atĩrĩ, ‘Na we ũrĩ na thiirĩ ũigana atĩa?’ “Nake akĩmũcookeria atĩrĩ, ‘Ndĩ na thiirĩ wa makũnia igana rĩmwe ma ngano.’ “Mũrori ũcio akĩmwĩra atĩrĩ, ‘Oya marũa maku ma thiirĩ wandĩke ũrĩ na thiirĩ wa makũnia mĩrongo ĩnana.’","Then he said to another, ‘How much do you owe?’ He said, ‘A hundred cors‡ of wheat.’ He said to him, ‘Take your bill, and write eighty.’"
Luke 16:8,“Mwathi ũcio nĩagathĩrĩirie mũrũgamĩrĩri ũcio wa indo ciake ũtaarĩ mwĩhokeku nĩ ũndũ wa kũgĩa na ũũgĩ. Nĩgũkorwo andũ a gũkũ thĩ nĩ oogĩ na maũndũ mao gũkĩra andũ a ũtheri.,"“His lord commended the dishonest manager because he had done wisely, for the children of this world are, in their own generation, wiser than the children of the light."
Luke 16:9,"Ngũmwĩra atĩrĩ, hũthagĩrai ũtonga wa gũkũ thĩ na gũthondeka ũrata na andũ, nĩguo rĩrĩa ũtonga ũcio ũgaathira, mũkaamũkĩrwo ciikaro-inĩ iria cia tene na tene.","I tell you, make for yourselves friends by means of unrighteous mammon, so that when you fail, they may receive you into the eternal tents."
Luke 16:10,"“Mũndũ ũrĩa wothe ũngĩĩhokerwo indo nini no ehokerwo o na indo nyingĩ, na ũrĩa wothe ũtangĩĩhokeka na indo nini o na nyingĩ ndangĩĩhokerwo.",He who is faithful in a very little is faithful also in much. He who is dishonest in a very little is also dishonest in much.
Luke 16:11,"Nĩ ũndũ ũcio mũngĩkorwo mũtarĩ ehokeku na ũtonga wa gũkũ thĩ-rĩ, nũũ ũngĩmwĩhokera ũtonga ũrĩa wa ma?","If therefore you have not been faithful in the unrighteous mammon, who will commit to your trust the true riches?"
Luke 16:12,"Ningĩ mũngĩkorwo mũtarĩ ehokeku na indo cia andũ arĩa angĩ-rĩ, nũũ ũngĩmũhe indo cianyu ene?","If you have not been faithful in that which is another’s, who will give you that which is your own?"
Luke 16:13,"“Gũtirĩ ndungata ĩngĩhota gũtungatĩra aathani eerĩ. Nĩ ũndũ no ĩthũũrire ũmwe yende ũcio ũngĩ, kana ĩĩheane harĩ ũmwe, ĩnyarare ũcio ũngĩ. Mũtingĩtungatĩra Ngai na mũtungatĩre mbeeca.”","No servant can serve two masters, for either he will hate the one and love the other; or else he will hold to one and despise the other. You aren’t able to serve God and Mammon.”§"
Luke 16:14,"Nao Afarisai, arĩa meendete mbeeca, rĩrĩa maiguire maũndũ macio mothe, makĩambĩrĩria gũtemba Jesũ.","The Pharisees, who were lovers of money, also heard all these things, and they scoffed at him."
Luke 16:15,"Nake akĩmeera atĩrĩ, “Inyuĩ mwĩtuuaga ega maitho-inĩ ma andũ, no Ngai nĩoĩ ngoro cianyu, nĩgũkorwo ũndũ ũrĩa ũtuagwo wa bata mũno harĩ andũ, nĩguo ũrĩ magigi maitho-inĩ ma Ngai.","He said to them, “You are those who justify yourselves in the sight of men, but God knows your hearts. For that which is exalted among men is an abomination in the sight of God."
Luke 16:16,"“Ũhoro wa Watho na ũrutani wa Anabii watũire ũhunjagio nginya hĩndĩ ya Johana ũrĩa Mũbatithania. Kuuma hĩndĩ ĩyo, Ũhoro-ũrĩa-Mwega wa ũthamaki-wa-Ngai nĩ ũhunjagio, na mũndũ o wothe nĩehatagĩrĩria aũtoonye.","“The law and the prophets were until John. From that time the Good News of God’s Kingdom is preached, and everyone is forcing his way into it."
Luke 16:17,"Nĩ ũhũthũ igũrũ na thĩ gũthira, gũkĩra gaturumo karĩa kanini mũno ka Watho keherio watho-inĩ.",But it is easier for heaven and earth to pass away than for one tiny stroke of a pen in the law to fall.
Luke 16:18,"“Mũndũ ũrĩa wothe ũngĩtigana na mũtumia acooke ahikie mũtumia ũngĩ, ũcio nĩatharĩtie, nake mũndũ mũrũme ũrĩa ũngĩhikia mũtumia ũtiganĩte na mũthuuri-we, nĩatharĩtie.”",“Everyone who divorces his wife and marries another commits adultery. He who marries one who is divorced from a husband commits adultery.
Luke 16:19,"“Nĩ kwarĩ mũndũ warĩ gĩtonga wehumbaga nguo cia rangi wa ndathi na cia mũthemba wa gatani ĩrĩa njega, nake nĩeekenagia o mũthenya.","“Now there was a certain rich man, and he was clothed in purple and fine linen, living in luxury every day."
Luke 16:20,"Na rĩrĩ, kĩhingo-inĩ gĩake nĩhaigagwo mũndũ wahooyaga thendi wetagwo Lazaro, waiyũrĩtwo nĩ ironda mwĩrĩ,","A certain beggar, named Lazarus, was taken to his gate, full of sores,"
Luke 16:21,nake nĩeeriragĩria kũrĩa rũitĩki rũrĩa rwagũũaga kuuma metha-inĩ ya gĩtonga kĩu. O na ngui nacio nĩciokaga na igacũna ironda ciake.,"and desiring to be fed with the crumbs that fell from the rich man’s table. Yes, even the dogs came and licked his sores."
Luke 16:22,"“Ihinda nĩrĩakinyire mũhooi thendi ũcio agĩkua, nao araika makĩmũkuua makĩmũtwara harĩ Iburahĩmu. Gĩtonga kĩu o nakĩo nĩgĩakuire na gĩgĩthikwo.","The beggar died, and he was carried away by the angels to Abraham’s bosom. The rich man also died and was buried."
Luke 16:23,"Kĩrĩ kũu icua-inĩ, kĩna ruo rũnene, gĩgĩtiira maitho, gĩkĩona Iburahĩmu arĩ haraaya, na Lazaro arĩ hau nake.","In Hades,† he lifted up his eyes, being in torment, and saw Abraham far off, and Lazarus at his bosom."
Luke 16:24,"Nĩ ũndũ ũcio gĩtonga gĩkĩmwĩta gĩkĩmwĩra atĩrĩ, ‘Iburahĩmu, Baba, njiguĩra tha, ũtũme Lazaro atobokie mũthia wa kĩara gĩake maaĩ-inĩ ooke aahehie rũrĩmĩ, tondũ ndĩ na ruo rũnene gũkũ mwaki-inĩ ũyũ.’","He cried and said, ‘Father Abraham, have mercy on me, and send Lazarus, that he may dip the tip of his finger in water and cool my tongue! For I am in anguish in this flame.’"
Luke 16:25,"“Nowe Iburahĩmu akĩmũcookeria atĩrĩ, ‘Mũrũ wakwa, ririkana rĩrĩa watũire muoyo woonaga o maũndũ mega, hĩndĩ ĩyo Lazaro nake oonaga o maũndũ mooru, no rĩu we nĩmũnyamarũre, nawe ũrĩ ruo-inĩ.","“But Abraham said, ‘Son, remember that you, in your lifetime, received your good things, and Lazarus, in the same way, bad things. But here he is now comforted and you are in anguish."
Luke 16:26,"Hamwe na ũguo-rĩ, gatagatĩ gaitũ nawe harĩ na mũkuru mũriku mũno wĩkĩrĩtwo, nĩguo arĩa mangĩenda kuuma gũkũ tũrĩ moke kũrĩ we matikaahote, o na gũtirĩ mũndũ ũngiuma kũu akĩre ooke gũkũ tũrĩ.’","Besides all this, between us and you there is a great gulf fixed, that those who want to pass from here to you are not able, and that no one may cross over from there to us.’"
Luke 16:27,"“Nakĩo gĩtonga kĩu gĩgĩcookia atĩrĩ, ‘Ndagĩgũthaitha, baba, ũtũme Lazaro kũrĩ andũ a nyũmba ya baba,","“He said, ‘I ask you therefore, father, that you would send him to my father’s house—"
Luke 16:28,"nĩgũkorwo ndĩ na ariũ a baba atano. Reke athiĩ akamahe ũhoro, nĩguo matikanooke gũkũ kũrĩ na ruo rũnene ũũ.’","for I have five brothers—that he may testify to them, so they won’t also come into this place of torment.’"
Luke 16:29,"“Iburahĩmu akĩmũcookeria atĩrĩ, ‘Marĩ na Musa na Anabii; nĩmamathikĩrĩrie.’","“But Abraham said to him, ‘They have Moses and the prophets. Let them listen to them.’"
Luke 16:30,"“Nakĩo gĩtonga gĩkĩmwĩra atĩrĩ, ‘Iburahĩmu, baba, acio ti aiganu; mũndũ angĩthiĩ kũrĩ o oimĩte kũrĩ arĩa akuũ, no merire.’","“He said, ‘No, father Abraham, but if one goes to them from the dead, they will repent.’"
Luke 16:31,"“Agĩkĩmũcookeria atĩrĩ, ‘Angĩkorwo matingĩigua Musa na Anabii, o na mũndũ angĩriũka kuuma kũrĩ arĩa akuũ matingĩmũigua.’ ”","“He said to him, ‘If they don’t listen to Moses and the prophets, neither will they be persuaded if one rises from the dead.’ ”"
Luke 17:1,"Nake Jesũ akĩĩra arutwo ake atĩrĩ, “Maũndũ marĩa matũmaga andũ mehie no nginya moke, no mũndũ ũrĩa ũtũmaga maũndũ macio moke kaĩ arĩ na haaro-ĩ!","He said to the disciples, “It is impossible that no occasions of stumbling should come, but woe to him through whom they come!"
Luke 17:2,"Nĩ kaba mũndũ ta ũcio ohererwo ihiga rĩa gĩthĩi ngingo aikio iria-inĩ, gũkĩra atũme kamwe ga twana tũtũ tũnini keehie.","It would be better for him if a millstone were hung around his neck, and he were thrown into the sea, rather than that he should cause one of these little ones to stumble."
Luke 17:3,"Nĩ ũndũ ũcio-rĩ, ikaragai mwĩiguĩte. “Mũrũ wa thoguo kana mwarĩ wa thoguo angĩĩhia, mũkaanie, na angĩĩrira-rĩ, mũrekere.","Be careful. If your brother sins against you, rebuke him. If he repents, forgive him."
Luke 17:4,"Angĩkwĩhĩria maita mũgwanja o mũthenya ũmwe, na maita macio mothe mũgwanja agooka harĩ we agakwĩra atĩrĩ, ‘Nĩndahera,’ nĩ wega ũmũrekere.”","If he sins against you seven times in the day, and seven times returns, saying, ‘I repent,’ you shall forgive him.”"
Luke 17:5,"Nao atũmwo makĩĩra Mwathani atĩrĩ, “Tuongerere wĩtĩkio!”","The apostles said to the Lord, “Increase our faith.”"
Luke 17:6,"Nake akĩmacookeria atĩrĩ, “Mũngĩkorwo na wĩtĩkio o mũnini ta kabegũ ga karatarĩ-rĩ, mwera mũkũyũ ũyũ atĩrĩ, ‘Kũũrũka, ũkehaande iria-inĩ,’ naguo no ũmwathĩkĩre.","The Lord said, “If you had faith like a grain of mustard seed, you would tell this sycamore tree, ‘Be uprooted and be planted in the sea,’ and it would obey you."
Luke 17:7,"“Nĩ mũndũ ũrĩkũ wanyu ũngĩkorwo arĩ na ndungata ya kũmũrĩmĩra na mũraũ kana ya kũmũrĩithĩria ngʼondu, na ndungata ĩyo yoimĩra mũgũnda amĩĩre atĩrĩ, ‘Ũka ũikare thĩ ũrĩe?’","But who is there among you, having a servant plowing or keeping sheep, that will say when he comes in from the field, ‘Come immediately and sit down at the table’?"
Luke 17:8,"Githĩ to amĩĩrire atĩrĩ, ‘Thondekera irio cia hwaĩ-inĩ, na wĩhaarĩrie ũnjikarie ngĩrĩa na ngĩnyua; na thuutha ũcio no ũrĩe na ũnyue’?","Wouldn’t he rather tell him, ‘Prepare my supper, clothe yourself properly, and serve me while I eat and drink. Afterward you shall eat and drink’?"
Luke 17:9,Ningĩ no agĩcookerie ndungata ĩyo ngaatho nĩ gwĩka ũrĩa ĩĩrĩtwo ĩĩke?,Does he thank that servant because he did the things that were commanded? I think not.
Luke 17:10,"Ũguo noguo o na inyuĩ, rĩrĩa mweka ũrĩa wothe mwĩrĩtwo mwĩke, ugagai atĩrĩ, ‘Tũrĩ o ndungata itarĩ kĩene; twaruta o wĩra witũ tu.’ ”","Even so you also, when you have done all the things that are commanded you, say, ‘We are unworthy servants. We have done our duty.’ ”"
Luke 17:11,"Na rĩrĩ, Jesũ arĩ rũgendo-inĩ rwa gũthiĩ Jerusalemu nĩagereire mũhaka-inĩ wa Samaria na Galili.","As he was on his way to Jerusalem, he was passing along the borders of Samaria and Galilee."
Luke 17:12,"Na rĩrĩa aatoonyaga gatũũra kamwe, agĩtũngwo nĩ andũ ikũmi maarĩ na mũrimũ wa mangũ. Makĩrũgama o haraaya,","As he entered into a certain village, ten men who were lepers met him, who stood at a distance."
Luke 17:13,"makĩanĩrĩra na mũgambo mũnene, makiuga atĩrĩ, “Jesũ, Mwathi witũ, tũiguĩre tha!”","They lifted up their voices, saying, “Jesus, Master, have mercy on us!”"
Luke 17:14,"Hĩndĩ ĩrĩa aamoonire, akĩmeera atĩrĩ, “Thiĩi mũkeyonanie kũrĩ athĩnjĩri-Ngai.” Na rĩrĩa maathiiaga-rĩ, magĩtherio.","When he saw them, he said to them, “Go and show yourselves to the priests.” As they went, they were cleansed."
Luke 17:15,"Rĩrĩa ũmwe wao onire nĩahonio, akĩhũndũka akĩgooca Ngai na mũgambo mũnene,","One of them, when he saw that he was healed, turned back, glorifying God with a loud voice."
Luke 17:16,"Akĩĩgũithia thĩ magũrũ-inĩ ma Jesũ, akĩmũcookeria ngaatho. Mũndũ ũcio aarĩ Mũsamaria.","He fell on his face at Jesus’ feet, giving him thanks; and he was a Samaritan."
Luke 17:17,"Jesũ akĩũria atĩrĩ, “Githĩ othe ikũmi matiatherio? Acio angĩ kenda marĩ ha?","Jesus answered, “Weren’t the ten cleansed? But where are the nine?"
Luke 17:18,Gũtirĩ o na ũmwe ũngĩcooka kũhe Ngai ũgooci tiga o mũgeni ũyũ?”,"Were there none found who returned to give glory to God, except this foreigner?”"
Luke 17:19,"Agĩcooka akĩmwĩra atĩrĩ, “Ũkĩra wĩthiĩre; gwĩtĩkia gwaku nĩkuo gwatũma ũhone.”","Then he said to him, “Get up, and go your way. Your faith has healed you.”"
Luke 17:20,"Na rĩrĩ, hĩndĩ ĩmwe Afarisai nĩmoririe Jesũ rĩrĩa ũthamaki wa Ngai ũgooka. Nake akĩmacookeria atĩrĩ, “Ũthamaki wa Ngai ndũũkaga na imenyithia iria mũngĩĩrorera,","Being asked by the Pharisees when God’s Kingdom would come, he answered them, “God’s Kingdom doesn’t come with observation;"
Luke 17:21,"kana andũ moige atĩrĩ, ‘Ũrĩ haha,’ kana ‘Ũrĩ harĩa,’ tondũ ũthamaki wa Ngai ũrĩ thĩinĩ wanyu.”","neither will they say, ‘Look, here!’ or, ‘Look, there!’ for behold, God’s Kingdom is within you.”"
Luke 17:22,"Agĩcooka akĩĩra arutwo ake atĩrĩ, “Ihinda nĩrĩroka rĩrĩa mũkeriragĩria kuona mũthenya ũmwe wa Mũrũ wa Mũndũ, no mũtikawona.","He said to the disciples, “The days will come when you will desire to see one of the days of the Son of Man, and you will not see it."
Luke 17:23,"Andũ nĩmakamwĩra atĩrĩ, ‘Arĩ harĩa!’ kana ‘Arĩ haha!’ Mũtikanatengʼere mũmarũmĩrĩre.","They will tell you, ‘Look, here!’ or ‘Look, there!’ Don’t go away or follow after them,"
Luke 17:24,"O ta ũrĩa rũheni rũhenũkaga rũkamũrĩka matu kuuma mũthia ũmwe nginya ũrĩa ũngĩ, no taguo gũũka kwa Mũrũ wa Mũndũ gũkahaana mũthenya ũcio wake.","for as the lightning, when it flashes out of one part under the sky, shines to another part under the sky, so will the Son of Man be in his day."
Luke 17:25,"No rĩrĩ, no nginya ambe one mathĩĩna maingĩ na aregwo nĩ andũ a rũciaro rũrũ.","But first, he must suffer many things and be rejected by this generation."
Luke 17:26,"“O ta ũrĩa gwatariĩ matukũ-inĩ ma Nuhu, noguo gũkaahaana matukũ-inĩ ma Mũrũ wa Mũndũ.","As it was in the days of Noah, even so it will also be in the days of the Son of Man."
Luke 17:27,"Andũ acio maakorirwo makĩrĩa, na makĩnyua, na makĩhikania, na makĩhikio, o nginya mũthenya ũrĩa Nuhu aatoonyire thabina. Hĩndĩ ĩyo kĩguũ kĩnene gĩgĩũka gĩkĩmaniina othe.","They ate, they drank, they married, and they were given in marriage until the day that Noah entered into the ship, and the flood came and destroyed them all."
